,steamid,appid,playtime_forever
65455,76561198073375461,414760,353
65456,76561198073375461,414920,236
65457,76561198073375461,415030,374
65458,76561198073375461,415080,191
65459,76561198073375461,415150,182
65460,76561198073375461,415240,258
65461,76561198073375461,415330,0
65462,76561198073375461,415350,331
65463,76561198073375461,415390,0
65464,76561198073375461,415400,169
65465,76561198073375461,415420,765
65466,76561198073375461,412230,239
65467,76561198073375461,415530,209
65468,76561198073375461,415610,425
65469,76561198073375461,415670,311
65470,76561198073375461,415830,271
65471,76561198073375461,415850,90
65472,76561198073375461,415980,189
65473,76561198073375461,416020,134
65474,76561198073375461,416030,1153
65475,76561198073375461,416040,223
65476,76561198073375461,416060,291
65477,76561198073375461,416080,321
65478,76561198073375461,416110,308
65479,76561198073375461,416200,278
65480,76561198073375461,416260,217
65481,76561198073375461,416290,463
65482,76561198073375461,416310,127
65483,76561198073375461,416320,232
65484,76561198073375461,416340,0
65485,76561198073375461,416350,611
65486,76561198073375461,416370,744
65487,76561198073375461,416380,274
65488,76561198073375461,416390,0
65489,76561198073375461,413870,271
65490,76561198073375461,416530,124
65491,76561198073375461,416550,147
65492,76561198073375461,416610,185
65493,76561198073375461,416680,0
65494,76561198073375461,416700,349
65495,76561198073375461,416760,0
65496,76561198073375461,416800,0
65497,76561198073375461,417410,0
65498,76561198073375461,417430,575
65499,76561198073375461,417480,314
65500,76561198073375461,417730,271
65501,76561198073375461,417750,262
65502,76561198073375461,417910,1
65503,76561198073375461,417920,186
65504,76561198073375461,417980,311
65505,76561198073375461,418000,0
65506,76561198073375461,418040,235
65507,76561198073375461,418070,486
65508,76561198073375461,418150,424
65509,76561198073375461,418160,239
65510,76561198073375461,418180,246
65511,76561198073375461,418190,224
65512,76561198073375461,418260,0
65513,76561198073375461,418270,128
65514,76561198073375461,418310,389
65515,76561198073375461,418360,154
65516,76561198073375461,418430,467
65517,76561198073375461,418440,321
65518,76561198073375461,418610,129
65519,76561198073375461,418640,405
65520,76561198073375461,418950,88
65521,76561198073375461,419000,0
65522,76561198073375461,419080,1
65523,76561198073375461,419090,438
65524,76561198073375461,419500,274
65525,76561198073375461,419520,0
65526,76561198073375461,567260,0
65527,76561198073375461,419590,126
65528,76561198073375461,419601,0
65529,76561198073375461,419602,0
65530,76561198073375461,419603,0
65531,76561198073375461,419604,0
65532,76561198073375461,419605,0
65533,76561198073375461,420000,0
65534,76561198073375461,420060,246
65535,76561198073375461,420070,334
65536,76561198073375461,420180,185
65537,76561198073375461,420210,0
65538,76561198073375461,420270,318
65539,76561198073375461,420290,0
65540,76561198073375461,420360,321
65541,76561198073375461,416630,125
65542,76561198073375461,243470,226
65543,76561198073375461,420660,360
65544,76561198073375461,420670,418
65545,76561198073375461,420740,242
65546,76561198073375461,420850,197
65547,76561198073375461,420970,363
65548,76561198073375461,421040,351
65549,76561198073375461,421050,303
65550,76561198073375461,421060,283
65551,76561198073375461,421140,302
65552,76561198073375461,421260,284
65553,76561198073375461,421700,268
65554,76561198073375461,421740,267
65555,76561198073375461,421810,183
65556,76561198073375461,421870,235
65557,76561198073375461,421880,271
65558,76561198073375461,422020,0
65559,76561198073375461,422130,0
65560,76561198073375461,422140,0
65561,76561198073375461,422250,316
65562,76561198073375461,422610,424
65563,76561198073375461,422650,138
65564,76561198073375461,423180,0
65565,76561198073375461,423220,309
65566,76561198073375461,416330,0
65567,76561198073375461,423550,294
65568,76561198073375461,423580,801
65569,76561198073375461,423600,0
65570,76561198073375461,423610,297
65571,76561198073375461,423650,124
65572,76561198073375461,422970,0
65573,76561198073375461,423700,0
65574,76561198073375461,423710,433
65575,76561198073375461,423720,136
65576,76561198073375461,423740,360
65577,76561198073375461,423750,0
65578,76561198073375461,423760,346
65579,76561198073375461,423770,306
65580,76561198073375461,423810,140
65581,76561198073375461,423840,224
65582,76561198073375461,423870,148
65583,76561198073375461,424000,698
65584,76561198073375461,424060,0
65585,76561198073375461,424170,192
65586,76561198073375461,424640,188
65587,76561198073375461,424760,151
65588,76561198073375461,424830,274
65589,76561198073375461,424840,104
65590,76561198073375461,424850,485
65591,76561198073375461,425040,124
65592,76561198073375461,425160,320
65593,76561198073375461,270630,255
65594,76561198073375461,425230,0
65595,76561198073375461,425300,662
65596,76561198073375461,425340,155
65597,76561198073375461,425410,0
65598,76561198073375461,425580,157
65599,76561198073375461,420160,0
65600,76561198073375461,425670,124
65601,76561198073375461,425760,0
65602,76561198073375461,425820,242
65603,76561198073375461,425860,331
65604,76561198073375461,371330,287
65605,76561198073375461,426000,273
65606,76561198073375461,426040,216
65607,76561198073375461,426170,200
65608,76561198073375461,426210,143
65609,76561198073375461,426290,262
65610,76561198073375461,328220,0
65611,76561198073375461,426630,510
65612,76561198073375461,391220,732
65613,76561198073375461,427040,0
65614,76561198073375461,415960,591
65615,76561198073375461,268500,280
65616,76561198073375461,427460,0
65617,76561198073375461,427550,596
65618,76561198073375461,317060,0
65619,76561198073375461,270570,604
65620,76561198073375461,427680,214
65621,76561198073375461,427700,258
65622,76561198073375461,427770,324
65623,76561198073375461,427780,479
65624,76561198073375461,427820,342
65625,76561198073375461,427930,224
65626,76561198073375461,428100,76
65627,76561198073375461,428110,194
65628,76561198073375461,428210,211
65629,76561198073375461,428220,126
65630,76561198073375461,428240,0
65631,76561198073375461,428250,0
65632,76561198073375461,428260,0
65633,76561198073375461,428270,0
65634,76561198073375461,428280,0
65635,76561198073375461,418280,674
65636,76561198073375461,359550,6564
65637,76561198073375461,623990,0
65638,76561198073375461,428490,216
65639,76561198073375461,428510,401
65640,76561198073375461,428590,142
65641,76561198073375461,428630,284
65642,76561198073375461,428740,0
65643,76561198073375461,428750,159
65644,76561198073375461,428760,256
65645,76561198073375461,428830,128
65646,76561198073375461,428920,134
65647,76561198073375461,428430,313
65648,76561198073375461,428930,0
65649,76561198073375461,428950,411
65650,76561198073375461,429020,241
65651,76561198073375461,429040,0
65652,76561198073375461,429060,304
65653,76561198073375461,429120,0
65654,76561198073375461,429160,0
65655,76561198073375461,429200,239
65656,76561198073375461,429220,223
65657,76561198073375461,429280,494
65658,76561198073375461,428900,328
65659,76561198073375461,429470,240
65660,76561198073375461,429480,0
65661,76561198073375461,429520,1160
65662,76561198073375461,429570,1
65663,76561198073375461,429580,378
65664,76561198073375461,429600,582
65665,76561198073375461,429610,560
65666,76561198073375461,429700,210
65667,76561198073375461,429720,0
65668,76561198073375461,429780,126
65669,76561198073375461,429950,272
65670,76561198073375461,430020,452
65671,76561198073375461,430070,234
65672,76561198073375461,430080,398
65673,76561198073375461,430170,242
65674,76561198073375461,430410,182
65675,76561198073375461,427730,0
65676,76561198073375461,92200,0
65677,76561198073375461,92220,0
65678,76561198073375461,92210,0
65679,76561198073375461,431200,430
65680,76561198073375461,431220,415
65681,76561198073375461,431240,363
65682,76561198073375461,431250,127
65683,76561198073375461,431260,373
65684,76561198073375461,431300,0
65685,76561198073375461,431330,0
65686,76561198073375461,431640,181
65687,76561198073375461,431650,353
65688,76561198073375461,431680,559
65689,76561198073375461,431710,316
65690,76561198073375461,431750,307
65691,76561198073375461,431810,125
65692,76561198073375461,431840,285
65693,76561198073375461,431850,144
65694,76561198073375461,394310,335
65695,76561198073375461,431910,296
65696,76561198073375461,431940,171
65697,76561198073375461,431960,1169
65698,76561198073375461,428940,0
65699,76561198073375461,432170,673
65700,76561198073375461,432180,125
65701,76561198073375461,432190,475
65702,76561198073375461,432260,234
65703,76561198073375461,432410,189
65704,76561198073375461,432470,573
65705,76561198073375461,432500,0
65706,76561198073375461,432620,0
65707,76561198073375461,432760,0
65708,76561198073375461,432770,0
65709,76561198073375461,432780,0
65710,76561198073375461,432790,355
65711,76561198073375461,432870,0
65712,76561198073375461,432950,197
65713,76561198073375461,432990,290
65714,76561198073375461,433110,219
65715,76561198073375461,433210,449
65716,76561198073375461,433490,0
65717,76561198073375461,370140,0
65718,76561198073375461,433570,0
65719,76561198073375461,394160,0
65720,76561198073375461,403400,0
65721,76561198073375461,403430,0
65722,76561198073375461,433750,0
65723,76561198073375461,433790,591
65724,76561198073375461,433900,0
65725,76561198073375461,433950,451
65726,76561198073375461,865040,0
65727,76561198073375461,434020,0
65728,76561198073375461,434070,0
65729,76561198073375461,434220,187
65730,76561198073375461,434230,204
65731,76561198073375461,434250,379
65732,76561198073375461,434260,323
65733,76561198073375461,434290,268
65734,76561198073375461,434300,311
65735,76561198073375461,434390,270
65736,76561198073375461,434420,239
65737,76561198073375461,434490,346
65738,76561198073375461,434500,284
65739,76561198073375461,434570,201
65740,76561198073375461,434610,287
65741,76561198073375461,434650,194
65742,76561198073375461,434730,263
65743,76561198073375461,434750,0
65744,76561198073375461,434800,185
65745,76561198073375461,434820,131
65746,76561198073375461,434890,207
65747,76561198073375461,434920,503
65748,76561198073375461,434930,0
65749,76561198073375461,435010,0
65750,76561198073375461,435040,232
65751,76561198073375461,435140,218
65752,76561198073375461,435230,0
65753,76561198073375461,290790,387
65754,76561198073375461,435420,394
65755,76561198073375461,427980,220
65756,76561198073375461,435780,0
65757,76561198073375461,435790,399
65758,76561198073375461,435800,274
65759,76561198073375461,435840,0
65760,76561198073375461,436140,274
65761,76561198073375461,436270,351
65762,76561198073375461,436280,295
65763,76561198073375461,436300,341
65764,76561198073375461,436360,697
65765,76561198073375461,432540,0
65766,76561198073375461,434210,609
65767,76561198073375461,436390,220
65768,76561198073375461,436400,0
65769,76561198073375461,436470,0
65770,76561198073375461,436530,321
65771,76561198073375461,264240,224
65772,76561198073375461,436870,0
65773,76561198073375461,436940,0
65774,76561198073375461,437020,237
65775,76561198073375461,437030,256
65776,76561198073375461,437060,337
65777,76561198073375461,437090,247
65778,76561198073375461,437180,630
65779,76561198073375461,437380,0
65780,76561198073375461,437390,218
65781,76561198073375461,437420,558
65782,76561198073375461,437520,317
65783,76561198073375461,437610,0
65784,76561198073375461,437690,231
65785,76561198073375461,351940,173
65786,76561198073375461,437870,232
65787,76561198073375461,437900,1
65788,76561198073375461,437920,151
65789,76561198073375461,438000,394
65790,76561198073375461,438010,382
65791,76561198073375461,438020,167
65792,76561198073375461,438030,432
65793,76561198073375461,438080,320
65794,76561198073375461,438100,62
65795,76561198073375461,438180,302
65796,76561198073375461,438270,82
65797,76561198073375461,438340,287
65798,76561198073375461,438480,282
65799,76561198073375461,438490,226
65800,76561198073375461,460870,257
65801,76561198073375461,438730,0
65802,76561198073375461,439250,221
65803,76561198073375461,439310,216
65804,76561198073375461,439440,0
65805,76561198073375461,439530,250
65806,76561198073375461,432240,237
65807,76561198073375461,439550,157
65808,76561198073375461,439720,216
65809,76561198073375461,439740,0
65810,76561198073375461,439800,304
65811,76561198073375461,439910,236
65812,76561198073375461,439930,285
65813,76561198073375461,438820,0
65814,76561198073375461,440020,0
65815,76561198073375461,440330,124
65816,76561198073375461,440340,371
65817,76561198073375461,440420,238
65818,76561198073375461,440470,0
65819,76561198073375461,440550,186
65820,76561198073375461,440730,211
65821,76561198073375461,440750,150
65822,76561198073375461,440760,400
65823,76561198073375461,440790,140
65824,76561198073375461,440950,0
65825,76561198073375461,441050,272
65826,76561198073375461,440540,271
65827,76561198073375461,431230,126
65828,76561198073375461,434410,452
65829,76561198073375461,378350,0
65830,76561198073375461,437880,452
65831,76561198073375461,441250,280
65832,76561198073375461,441550,0
65833,76561198073375461,441670,136
65834,76561198073375461,441870,243
65835,76561198073375461,442180,0
65836,76561198073375461,442190,0
65837,76561198073375461,442260,0
65838,76561198073375461,442500,250
65839,76561198073375461,439950,0
65840,76561198073375461,443070,0
65841,76561198073375461,434680,323
65842,76561198073375461,443420,148
65843,76561198073375461,443460,234
65844,76561198073375461,443530,0
65845,76561198073375461,4720,0
65846,76561198073375461,203750,0
65847,76561198073375461,374320,83
65848,76561198073375461,443570,129
65849,76561198073375461,443630,277
65850,76561198073375461,443810,248
65851,76561198073375461,429430,125
65852,76561198073375461,444090,263
65853,76561198073375461,596350,0
65854,76561198073375461,444160,452
65855,76561198073375461,444180,0
65856,76561198073375461,444210,0
65857,76561198073375461,444220,491
65858,76561198073375461,444270,181
65859,76561198073375461,444280,291
65860,76561198073375461,444350,229
65861,76561198073375461,444410,148
65862,76561198073375461,444420,0
65863,76561198073375461,444430,0
65864,76561198073375461,444440,261
65865,76561198073375461,444460,214
65866,76561198073375461,444480,269
65867,76561198073375461,444490,150
65868,76561198073375461,385410,219
65869,76561198073375461,444690,122
65870,76561198073375461,444720,294
65871,76561198073375461,444770,241
65872,76561198073375461,444800,127
65873,76561198073375461,444860,276
65874,76561198073375461,444940,0
65875,76561198073375461,444260,261
65876,76561198073375461,445170,284
65877,76561198073375461,445550,127
65878,76561198073375461,398930,0
65879,76561198073375461,515570,0
65880,76561198073375461,586350,0
65881,76561198073375461,640380,0
65882,76561198073375461,445750,0
65883,76561198073375461,445840,0
65884,76561198073375461,434980,242
65885,76561198073375461,446050,194
65886,76561198073375461,446250,266
65887,76561198073375461,446380,185
65888,76561198073375461,446440,0
65889,76561198073375461,446450,0
65890,76561198073375461,446460,0
65891,76561198073375461,446470,0
65892,76561198073375461,446480,0
65893,76561198073375461,446490,0
65894,76561198073375461,446610,149
65895,76561198073375461,446640,268
65896,76561198073375461,446760,128
65897,76561198073375461,446780,181
65898,76561198073375461,446840,0
65899,76561198073375461,447010,287
65900,76561198073375461,447210,0
65901,76561198073375461,447240,0
65902,76561198073375461,447290,250
65903,76561198073375461,447310,240
65904,76561198073375461,447500,0
65905,76561198073375461,447700,157
65906,76561198073375461,447780,0
65907,76561198073375461,447800,0
65908,76561198073375461,447850,557
65909,76561198073375461,447860,133
65910,76561198073375461,447890,234
65911,76561198073375461,447940,0
65912,76561198073375461,447950,208
65913,76561198073375461,447960,186
65914,76561198073375461,447990,684
65915,76561198073375461,448000,233
65916,76561198073375461,448010,156
65917,76561198073375461,448020,125
65918,76561198073375461,448050,0
65919,76561198073375461,448060,209
65920,76561198073375461,448070,355
65921,76561198073375461,448090,186
65922,76561198073375461,448110,218
65923,76561198073375461,448150,347
65924,76561198073375461,448400,713
65925,76561198073375461,448440,578
65926,76561198073375461,448470,370
65927,76561198073375461,448480,698
65928,76561198073375461,448500,675
65929,76561198073375461,448510,384
65930,76561198073375461,448530,0
65931,76561198073375461,448540,0
65932,76561198073375461,448550,240
65933,76561198073375461,448560,579
65934,76561198073375461,448570,0
65935,76561198073375461,448610,172
65936,76561198073375461,448630,181
65937,76561198073375461,448640,209
65938,76561198073375461,448690,249
65939,76561198073375461,448230,0
65940,76561198073375461,448720,303
65941,76561198073375461,448780,508
65942,76561198073375461,448790,225
65943,76561198073375461,448830,461
65944,76561198073375461,448880,0
65945,76561198073375461,448910,215
65946,76561198073375461,449060,273
65947,76561198073375461,449120,171
65948,76561198073375461,449160,0
65949,76561198073375461,449170,180
65950,76561198073375461,449200,408
65951,76561198073375461,449210,125
65952,76561198073375461,449220,301
65953,76561198073375461,449320,0
65954,76561198073375461,442220,0
65955,76561198073375461,449330,0
65956,76561198073375461,449340,251
65957,76561198073375461,449500,209
65958,76561198073375461,449520,181
65959,76561198073375461,449530,319
65960,76561198073375461,412760,121
65961,76561198073375461,449540,130
65962,76561198073375461,449560,0
65963,76561198073375461,449680,594
65964,76561198073375461,449730,159
65965,76561198073375461,449760,143
65966,76561198073375461,449820,128
65967,76561198073375461,449940,508
65968,76561198073375461,450020,317
65969,76561198073375461,450040,81
65970,76561198073375461,450050,259
65971,76561198073375461,450060,144
65972,76561198073375461,450110,432
65973,76561198073375461,444880,131
65974,76561198073375461,450120,0
65975,76561198073375461,450140,0
65976,76561198073375461,450170,215
65977,76561198073375461,450190,341
65978,76561198073375461,450290,460
65979,76561198073375461,450440,326
65980,76561198073375461,450570,0
65981,76561198073375461,450600,0
65982,76561198073375461,450740,100
65983,76561198073375461,450760,202
65984,76561198073375461,450650,607
65985,76561198073375461,450850,365
65986,76561198073375461,451000,41
65987,76561198073375461,451200,0
65988,76561198073375461,451350,234
65989,76561198073375461,392120,627
65990,76561198073375461,451570,189
65991,76561198073375461,451630,180
65992,76561198073375461,451660,189
65993,76561198073375461,451670,137
65994,76561198073375461,451700,128
65995,76561198073375461,451870,0
65996,76561198073375461,451880,218
65997,76561198073375461,451900,0
65998,76561198073375461,451920,131
65999,76561198073375461,241760,230
66000,76561198073375461,452060,362
66001,76561198073375461,452120,214
66002,76561198073375461,452320,1198
66003,76561198073375461,452650,0
66004,76561198073375461,448520,269
66005,76561198073375461,452860,142
66006,76561198073375461,452970,0
66007,76561198073375461,453100,296
66008,76561198073375461,453130,237
66009,76561198073375461,453270,659
66010,76561198073375461,453290,280
66011,76561198073375461,453350,0
66012,76561198073375461,453470,0
66013,76561198073375461,453510,0
66014,76561198073375461,453670,398
66015,76561198073375461,453720,128
66016,76561198073375461,453730,146
66017,76561198073375461,453770,424
66018,76561198073375461,453780,238
66019,76561198073375461,453810,174
66020,76561198073375461,453820,508
66021,76561198073375461,453830,355
66022,76561198073375461,453850,437
66023,76561198073375461,453880,578
66024,76561198073375461,453950,170
66025,76561198073375461,453960,209
66026,76561198073375461,453980,274
66027,76561198073375461,454030,238
66028,76561198073375461,454060,112
66029,76561198073375461,454080,431
66030,76561198073375461,454100,282
66031,76561198073375461,454130,268
66032,76561198073375461,454160,0
66033,76561198073375461,454180,387
66034,76561198073375461,454200,409
66035,76561198073375461,454220,2071
66036,76561198073375461,454230,142
66037,76561198073375461,454320,626
66038,76561198073375461,454420,135
66039,76561198073375461,454430,476
66040,76561198073375461,454580,232
66041,76561198073375461,454610,345
66042,76561198073375461,454670,308
66043,76561198073375461,454680,212
66044,76561198073375461,454690,812
66045,76561198073375461,454720,155
66046,76561198073375461,454750,288
66047,76561198073375461,454770,288
66048,76561198073375461,454870,285
66049,76561198073375461,454890,709
66050,76561198073375461,454900,228
66051,76561198073375461,454950,302
66052,76561198073375461,454970,221
66053,76561198073375461,454070,395
66054,76561198073375461,455110,223
66055,76561198073375461,455200,243
66056,76561198073375461,455290,0
66057,76561198073375461,455400,216
66058,76561198073375461,455590,153
66059,76561198073375461,455640,0
66060,76561198073375461,370070,0
66061,76561198073375461,455690,345
66062,76561198073375461,449090,117
66063,76561198073375461,455700,0
66064,76561198073375461,455710,142
66065,76561198073375461,455830,0
66066,76561198073375461,455940,351
66067,76561198073375461,455960,540
66068,76561198073375461,455990,0
66069,76561198073375461,455970,282
66070,76561198073375461,456130,152
66071,76561198073375461,456160,123
66072,76561198073375461,456210,0
66073,76561198073375461,456430,336
66074,76561198073375461,456440,0
66075,76561198073375461,370770,434
66076,76561198073375461,456660,295
66077,76561198073375461,456690,227
66078,76561198073375461,456810,261
66079,76561198073375461,457010,95
66080,76561198073375461,457340,0
66081,76561198073375461,457450,296
66082,76561198073375461,382420,331
66083,76561198073375461,457490,353
66084,76561198073375461,457520,52
66085,76561198073375461,457710,128
66086,76561198073375461,457760,189
66087,76561198073375461,457770,153
66088,76561198073375461,457820,246
66089,76561198073375461,457570,406
66090,76561198073375461,397060,0
66091,76561198073375461,458230,0
66092,76561198073375461,458420,194
66093,76561198073375461,458450,0
66094,76561198073375461,458480,579
66095,76561198073375461,458500,281
66096,76561198073375461,458520,193
66097,76561198073375461,458540,124
66098,76561198073375461,458600,136
66099,76561198073375461,458660,187
66100,76561198073375461,458700,204
66101,76561198073375461,458770,217
66102,76561198073375461,458830,0
66103,76561198073375461,458990,0
66104,76561198073375461,459020,127
66105,76561198073375461,459130,126
66106,76561198073375461,459150,363
66107,76561198073375461,459410,153
66108,76561198073375461,459520,74
66109,76561198073375461,459580,38
66110,76561198073375461,459610,0
66111,76561198073375461,459640,305
66112,76561198073375461,459770,0
66113,76561198073375461,459940,46
66114,76561198073375461,460190,280
66115,76561198073375461,460210,238
66116,76561198073375461,460150,131
66117,76561198073375461,460560,169
66118,76561198073375461,460630,309
66119,76561198073375461,460910,214
66120,76561198073375461,460940,131
66121,76561198073375461,460950,224
66122,76561198073375461,460960,290
66123,76561198073375461,460970,124
66124,76561198073375461,460990,0
66125,76561198073375461,461010,257
66126,76561198073375461,461030,162
66127,76561198073375461,461230,379
66128,76561198073375461,461280,132
66129,76561198073375461,461340,328
66130,76561198073375461,461350,288
66131,76561198073375461,461360,124
66132,76561198073375461,461380,191
66133,76561198073375461,461390,220
66134,76561198073375461,461400,0
66135,76561198073375461,461490,123
66136,76561198073375461,461520,130
66137,76561198073375461,461580,307
66138,76561198073375461,461410,0
66139,76561198073375461,459680,0
66140,76561198073375461,461640,385
66141,76561198073375461,461710,691
66142,76561198073375461,461730,131
66143,76561198073375461,461760,731
66144,76561198073375461,461780,125
66145,76561198073375461,461830,219
66146,76561198073375461,461840,1853
66147,76561198073375461,461850,141
66148,76561198073375461,461860,132
66149,76561198073375461,461880,534
66150,76561198073375461,461890,186
66151,76561198073375461,461910,0
66152,76561198073375461,461940,168
66153,76561198073375461,462070,331
66154,76561198073375461,462110,292
66155,76561198073375461,462130,171
66156,76561198073375461,462220,260
66157,76561198073375461,462480,0
66158,76561198073375461,462570,338
66159,76561198073375461,462580,254
66160,76561198073375461,462670,0
66161,76561198073375461,462680,225
66162,76561198073375461,462730,137
66163,76561198073375461,462960,238
66164,76561198073375461,463000,372
66165,76561198073375461,463030,272
66166,76561198073375461,463100,214
66167,76561198073375461,463110,203
66168,76561198073375461,463150,232
66169,76561198073375461,463180,215
66170,76561198073375461,463210,379
66171,76561198073375461,463220,395
66172,76561198073375461,463250,0
66173,76561198073375461,384250,175
66174,76561198073375461,463350,401
66175,76561198073375461,463440,263
66176,76561198073375461,463450,0
66177,76561198073375461,463480,100
66178,76561198073375461,463670,153
66179,76561198073375461,463710,220
66180,76561198073375461,463760,172
66181,76561198073375461,463800,0
66182,76561198073375461,463930,256
66183,76561198073375461,464040,284
66184,76561198073375461,464070,145
66185,76561198073375461,464080,247
66186,76561198073375461,464230,346
66187,76561198073375461,463920,0
66188,76561198073375461,464400,0
66189,76561198073375461,464440,153
66190,76561198073375461,463870,126
66191,76561198073375461,464530,49
66192,76561198073375461,464610,0
66193,76561198073375461,464670,245
66194,76561198073375461,321940,0
66195,76561198073375461,464960,198
66196,76561198073375461,465000,0
66197,76561198073375461,465020,240
66198,76561198073375461,465050,0
66199,76561198073375461,465150,0
66200,76561198073375461,465170,128
66201,76561198073375461,465180,332
66202,76561198073375461,465190,219
66203,76561198073375461,465200,450
66204,76561198073375461,465280,408
66205,76561198073375461,465360,250
66206,76561198073375461,465540,323
66207,76561198073375461,465670,127
66208,76561198073375461,465720,195
66209,76561198073375461,465750,271
66210,76561198073375461,465760,171
66211,76561198073375461,465930,0
66212,76561198073375461,466210,271
66213,76561198073375461,466280,0
66214,76561198073375461,466350,154
66215,76561198073375461,466420,133
66216,76561198073375461,466490,152
66217,76561198073375461,466500,221
66218,76561198073375461,466660,233
66219,76561198073375461,466730,220
66220,76561198073375461,466740,0
66221,76561198073375461,466780,238
66222,76561198073375461,466820,0
66223,76561198073375461,466830,202
66224,76561198073375461,466840,397
66225,76561198073375461,466890,295
66226,76561198073375461,467000,238
66227,76561198073375461,467010,210
66228,76561198073375461,467060,90
66229,76561198073375461,454700,124
66230,76561198073375461,467090,136
66231,76561198073375461,365190,116
66232,76561198073375461,447120,0
66233,76561198073375461,467210,0
66234,76561198073375461,467220,297
66235,76561198073375461,467270,0
66236,76561198073375461,467320,184
66237,76561198073375461,467330,136
66238,76561198073375461,467370,243
66239,76561198073375461,467390,210
66240,76561198073375461,467480,0
66241,76561198073375461,467490,0
66242,76561198073375461,467310,273
66243,76561198073375461,467780,0
66244,76561198073375461,467890,0
66245,76561198073375461,467950,133
66246,76561198073375461,468050,0
66247,76561198073375461,468080,0
66248,76561198073375461,468310,164
66249,76561198073375461,468320,209
66250,76561198073375461,468330,272
66251,76561198073375461,468490,469
66252,76561198073375461,468570,262
66253,76561198073375461,379720,270
66254,76561198073375461,468800,274
66255,76561198073375461,468900,0
66256,76561198073375461,469550,0
66257,76561198073375461,469710,393
66258,76561198073375461,469730,380
66259,76561198073375461,469790,0
66260,76561198073375461,469890,384
66261,76561198073375461,469980,259
66262,76561198073375461,470020,0
66263,76561198073375461,470030,0
66264,76561198073375461,470060,128
66265,76561198073375461,470140,138
66266,76561198073375461,470220,120
66267,76561198073375461,470270,278
66268,76561198073375461,470450,609
66269,76561198073375461,470590,147
66270,76561198073375461,470740,0
66271,76561198073375461,470760,0
66272,76561198073375461,467120,271
66273,76561198073375461,471170,125
66274,76561198073375461,471200,0
66275,76561198073375461,471260,182
66276,76561198073375461,471270,211
66277,76561198073375461,471380,216
66278,76561198073375461,473050,127
66279,76561198073375461,473140,284
66280,76561198073375461,473450,172
66281,76561198073375461,473470,218
66282,76561198073375461,473480,235
66283,76561198073375461,473510,572
66284,76561198073375461,473520,227
66285,76561198073375461,473540,138
66286,76561198073375461,473560,397
66287,76561198073375461,473670,259
66288,76561198073375461,473690,481
66289,76561198073375461,473800,0
66290,76561198073375461,473810,244
66291,76561198073375461,473840,257
66292,76561198073375461,474050,156
66293,76561198073375461,474730,308
66294,76561198073375461,474750,173
66295,76561198073375461,474810,414
66296,76561198073375461,474830,154
66297,76561198073375461,274500,122
66298,76561198073375461,474910,229
66299,76561198073375461,474960,833
66300,76561198073375461,475080,0
66301,76561198073375461,475090,168
66302,76561198073375461,475240,142
66303,76561198073375461,475530,0
66304,76561198073375461,475620,198
66305,76561198073375461,476000,0
66306,76561198073375461,476020,286
66307,76561198073375461,476030,0
66308,76561198073375461,476240,241
66309,76561198073375461,223100,162
66310,76561198073375461,345390,0
66311,76561198073375461,476410,305
66312,76561198073375461,476430,0
66313,76561198073375461,476510,0
66314,76561198073375461,476920,110
66315,76561198073375461,477140,324
66316,76561198073375461,477160,967
66317,76561198073375461,477170,0
66318,76561198073375461,477180,278
66319,76561198073375461,477290,612
66320,76561198073375461,477310,243
66321,76561198073375461,477910,292
66322,76561198073375461,478010,209
66323,76561198073375461,479100,0
66324,76561198073375461,479140,97
66325,76561198073375461,480410,198
66326,76561198073375461,480480,218
66327,76561198073375461,480490,248
66328,76561198073375461,390340,252
66329,76561198073375461,481600,123
66330,76561198073375461,481870,225
66331,76561198073375461,482300,420
66332,76561198073375461,482330,181
66333,76561198073375461,482890,155
66334,76561198073375461,483260,0
66335,76561198073375461,475250,255
66336,76561198073375461,484350,0
66337,76561198073375461,484390,0
66338,76561198073375461,484830,210
66339,76561198073375461,484890,173
66340,76561198073375461,485080,177
66341,76561198073375461,485160,246
66342,76561198073375461,485310,215
66343,76561198073375461,485330,394
66344,76561198073375461,485350,125
66345,76561198073375461,485360,259
66346,76561198073375461,485370,186
66347,76561198073375461,485390,335
66348,76561198073375461,485430,227
66349,76561198073375461,485440,430
66350,76561198073375461,485450,377
66351,76561198073375461,485490,266
66352,76561198073375461,485500,215
66353,76561198073375461,485560,141
66354,76561198073375461,485570,236
66355,76561198073375461,485590,234
66356,76561198073375461,485640,209
66357,76561198073375461,485660,136
66358,76561198073375461,485670,285
66359,76561198073375461,485730,746
66360,76561198073375461,485790,140
66361,76561198073375461,485830,234
66362,76561198073375461,485860,148
66363,76561198073375461,485870,340
66364,76561198073375461,485890,452
66365,76561198073375461,485920,190
66366,76561198073375461,485950,198
66367,76561198073375461,486020,303
66368,76561198073375461,486120,290
66369,76561198073375461,486150,135
66370,76561198073375461,486310,246
66371,76561198073375461,486360,313
66372,76561198073375461,486430,110
66373,76561198073375461,486550,216
66374,76561198073375461,486630,80
66375,76561198073375461,486640,216
66376,76561198073375461,486660,271
66377,76561198073375461,486290,0
66378,76561198073375461,486850,279
66379,76561198073375461,486880,236
66380,76561198073375461,486890,137
66381,76561198073375461,302670,0
66382,76561198073375461,487160,218
66383,76561198073375461,487180,209
66384,76561198073375461,487220,272
66385,76561198073375461,487250,0
